team_1,team_2,runs_left,balls_left,wickets_left,Targets,crr,rrr,last_five,win
Karachi Kings,Quetta Gladiators,74,73,9,150,8.60377358490566,6.082191780821918,29.0,1
Karachi Kings,Quetta Gladiators,74,72,9,150,8.444444444444445,6.166666666666667,29.0,1
Karachi Kings,Quetta Gladiators,68,71,9,150,8.945454545454545,5.746478873239436,33.0,1
Karachi Kings,Quetta Gladiators,64,70,9,150,9.214285714285714,5.485714285714286,34.0,1
Karachi Kings,Quetta Gladiators,63,69,9,150,9.157894736842104,5.478260869565218,33.0,1
Karachi Kings,Quetta Gladiators,62,68,9,150,9.10344827586207,5.470588235294118,33.0,1
Karachi Kings,Quetta Gladiators,56,67,9,150,9.559322033898304,5.014925373134329,32.0,1
Karachi Kings,Quetta Gladiators,52,66,9,150,9.8,4.7272727272727275,32.0,1
Karachi Kings,Quetta Gladiators,52,65,9,150,9.639344262295083,4.8,35.0,1
Karachi Kings,Quetta Gladiators,46,64,9,150,10.064516129032258,4.3125,40.0,1
Karachi Kings,Quetta Gladiators,45,63,9,150,10.0,4.285714285714286,39.0,1
Karachi Kings,Quetta Gladiators,44,62,9,150,9.9375,4.258064516129032,36.0,1
Karachi Kings,Quetta Gladiators,43,61,9,150,9.876923076923076,4.229508196721311,35.0,1
Karachi Kings,Quetta Gladiators,42,60,9,150,9.818181818181818,4.2,30.0,1
Karachi Kings,Quetta Gladiators,41,59,9,150,9.761194029850747,4.169491525423728,34.0,1
Karachi Kings,Quetta Gladiators,37,58,9,150,9.970588235294118,3.827586206896552,33.0,1
Karachi Kings,Quetta Gladiators,36,57,9,150,9.91304347826087,3.789473684210526,34.0,1
Karachi Kings,Quetta Gladiators,35,56,9,150,9.857142857142858,3.7499999999999996,36.0,1
Karachi Kings,Quetta Gladiators,33,55,9,150,9.887323943661972,3.6,36.0,1
Karachi Kings,Quetta Gladiators,32,54,9,150,9.833333333333334,3.5555555555555554,37.0,1
Karachi Kings,Quetta Gladiators,32,53,8,150,9.698630136986301,3.622641509433962,32.0,1
Karachi Kings,Quetta Gladiators,32,52,8,150,9.567567567567567,3.6923076923076925,32.0,1
Karachi Kings,Quetta Gladiators,32,51,8,150,9.44,3.764705882352941,32.0,1
Karachi Kings,Quetta Gladiators,31,50,8,150,9.394736842105264,3.7199999999999998,29.0,1
Karachi Kings,Quetta Gladiators,30,49,8,150,9.35064935064935,3.673469387755102,33.0,1
Karachi Kings,Quetta Gladiators,29,48,8,150,9.307692307692308,3.625,34.0,1
Karachi Kings,Quetta Gladiators,29,47,7,150,9.18987341772152,3.702127659574468,40.0,1
Karachi Kings,Quetta Gladiators,28,46,7,150,9.15,3.6521739130434785,46.0,1
Karachi Kings,Quetta Gladiators,24,45,7,150,9.333333333333334,3.2,51.0,1
Karachi Kings,Quetta Gladiators,24,44,7,150,9.219512195121952,3.2727272727272725,56.0,1
Karachi Kings,Quetta Gladiators,24,43,7,150,9.108433734939759,3.3488372093023258,55.0,1
Karachi Kings,Quetta Gladiators,23,42,7,150,9.071428571428571,3.2857142857142856,54.0,1
Karachi Kings,Quetta Gladiators,22,42,7,150,9.142857142857142,3.142857142857143,55.0,1
Karachi Kings,Quetta Gladiators,22,41,7,150,9.035294117647059,3.219512195121951,56.0,1
Karachi Kings,Quetta Gladiators,22,40,7,150,8.930232558139535,3.3000000000000003,57.0,1
Karachi Kings,Quetta Gladiators,22,39,7,150,8.827586206896552,3.3846153846153846,57.0,1
Karachi Kings,Quetta Gladiators,16,38,7,150,9.136363636363637,2.526315789473684,,1
Karachi Kings,Quetta Gladiators,12,37,7,150,9.303370786516853,1.945945945945946,,1
Karachi Kings,Quetta Gladiators,11,36,7,150,9.266666666666667,1.8333333333333333,,1
Karachi Kings,Quetta Gladiators,11,35,6,150,9.164835164835166,1.8857142857142855,,1
Karachi Kings,Quetta Gladiators,11,34,5,150,9.065217391304348,1.9411764705882355,,1
Karachi Kings,Quetta Gladiators,11,33,5,150,8.96774193548387,2.0,,1
Karachi Kings,Quetta Gladiators,10,32,5,150,8.936170212765958,1.8749999999999998,,1
Karachi Kings,Quetta Gladiators,10,31,5,150,8.842105263157894,1.9354838709677422,,1
Karachi Kings,Quetta Gladiators,9,30,5,150,8.8125,1.8,,1
Karachi Kings,Quetta Gladiators,9,29,5,150,8.721649484536082,1.8620689655172418,,1
Karachi Kings,Quetta Gladiators,8,28,5,150,8.693877551020408,1.7142857142857137,,1
Karachi Kings,Quetta Gladiators,7,27,5,150,8.666666666666666,1.5555555555555556,,1
Karachi Kings,Quetta Gladiators,7,26,5,150,8.58,1.6153846153846159,,1
Karachi Kings,Quetta Gladiators,6,25,5,150,8.554455445544555,1.4399999999999995,,1
Karachi Kings,Quetta Gladiators,0,24,5,150,8.823529411764707,0.0,,1
Karachi Kings,Quetta Gladiators,0,23,5,150,8.737864077669903,0.0,,1
Multan Sultans,Karachi Kings,141,119,10,141,0.0,7.109243697478992,22.0,1
Multan Sultans,Karachi Kings,140,118,10,141,0.75,7.11864406779661,21.0,1
Multan Sultans,Karachi Kings,140,117,10,141,0.6666666666666666,7.17948717948718,21.0,1
Multan Sultans,Karachi Kings,138,116,10,141,1.8000000000000003,7.137931034482759,20.0,1
Multan Sultans,Karachi Kings,137,115,10,141,2.1818181818181817,7.147826086956521,19.0,1
Multan Sultans,Karachi Kings,137,114,10,141,2.0,7.2105263157894735,20.0,1
Multan Sultans,Karachi Kings,136,113,10,141,2.307692307692308,7.221238938053098,21.0,1
Multan Sultans,Karachi Kings,135,112,10,141,2.571428571428571,7.232142857142857,20.0,1
Multan Sultans,Karachi Kings,135,111,10,141,2.4,7.297297297297297,20.0,1
Multan Sultans,Karachi Kings,135,110,10,141,2.25,7.363636363636364,16.0,1
Multan Sultans,Karachi Kings,135,109,10,141,2.1176470588235294,7.431192660550458,15.0,1
Multan Sultans,Karachi Kings,131,108,10,141,3.3333333333333335,7.277777777777778,14.0,1
Multan Sultans,Karachi Kings,130,107,10,141,3.473684210526316,7.289719626168225,14.0,1
Multan Sultans,Karachi Kings,126,106,10,141,4.5,7.132075471698113,14.0,1
Multan Sultans,Karachi Kings,125,105,10,141,4.571428571428571,7.142857142857143,13.0,1
Multan Sultans,Karachi Kings,124,104,10,141,4.636363636363637,7.153846153846154,13.0,1
Multan Sultans,Karachi Kings,122,103,10,141,4.956521739130435,7.106796116504854,12.0,1
Multan Sultans,Karachi Kings,122,102,10,141,4.75,7.176470588235294,11.0,1
Multan Sultans,Karachi Kings,122,101,9,141,4.56,7.247524752475248,11.0,1
Multan Sultans,Karachi Kings,118,100,9,141,5.307692307692308,7.079999999999999,,1
Multan Sultans,Karachi Kings,118,99,9,141,5.111111111111111,7.151515151515151,,1
Multan Sultans,Karachi Kings,118,98,9,141,4.928571428571428,7.224489795918368,,1
Multan Sultans,Karachi Kings,117,97,9,141,4.9655172413793105,7.237113402061855,,1
Multan Sultans,Karachi Kings,117,96,9,141,4.8,7.3125,,1
Multan Sultans,Karachi Kings,113,95,9,141,5.419354838709677,7.136842105263159,,1
Multan Sultans,Karachi Kings,109,94,9,141,6.0,6.957446808510638,,1
Multan Sultans,Karachi Kings,108,93,9,141,6.0,6.967741935483871,,1
Multan Sultans,Karachi Kings,108,92,9,141,5.823529411764706,7.043478260869565,,1
Multan Sultans,Karachi Kings,104,91,9,141,6.342857142857143,6.857142857142857,,1
Multan Sultans,Karachi Kings,104,90,9,141,6.166666666666667,6.933333333333334,,1
Multan Sultans,Karachi Kings,103,89,9,141,6.162162162162162,6.943820224719102,,1
Multan Sultans,Karachi Kings,103,88,9,141,6.0,7.0227272727272725,,1
Multan Sultans,Karachi Kings,99,87,9,141,6.461538461538462,6.827586206896552,,1
Multan Sultans,Karachi Kings,95,86,9,141,6.8999999999999995,6.627906976744186,,1
Multan Sultans,Karachi Kings,95,85,9,141,6.731707317073171,6.705882352941176,,1
Multan Sultans,Karachi Kings,95,84,9,141,6.571428571428571,6.785714285714286,,1
Multan Sultans,Karachi Kings,95,83,9,141,6.4186046511627906,6.867469879518073,,1
Multan Sultans,Karachi Kings,94,82,9,141,6.409090909090909,6.878048780487804,,1
Multan Sultans,Karachi Kings,93,81,9,141,6.4,6.888888888888889,,1
Multan Sultans,Karachi Kings,93,80,9,141,6.260869565217391,6.9750000000000005,,1
Multan Sultans,Karachi Kings,92,79,9,141,6.25531914893617,6.987341772151898,,1
Multan Sultans,Karachi Kings,91,78,9,141,6.25,7.0,,1
Multan Sultans,Karachi Kings,91,77,9,141,6.122448979591837,7.090909090909091,,1
Multan Sultans,Karachi Kings,91,76,9,141,6.0,7.184210526315789,,1
Multan Sultans,Karachi Kings,91,75,9,141,5.882352941176471,7.28,,1
Multan Sultans,Karachi Kings,90,74,9,141,5.884615384615385,7.297297297297297,,1
Multan Sultans,Karachi Kings,89,73,9,141,5.886792452830188,7.315068493150685,,1
Multan Sultans,Karachi Kings,88,72,9,141,5.888888888888889,7.333333333333333,,1
Multan Sultans,Karachi Kings,84,71,9,141,6.218181818181819,7.098591549295774,29.0,1
Multan Sultans,Karachi Kings,83,70,9,141,6.2142857142857135,7.114285714285715,30.0,1
Multan Sultans,Karachi Kings,82,69,9,141,6.2105263157894735,7.130434782608695,29.0,1
Multan Sultans,Karachi Kings,81,68,9,141,6.206896551724138,7.147058823529411,33.0,1
Multan Sultans,Karachi Kings,81,67,9,141,6.101694915254237,7.253731343283582,33.0,1
Multan Sultans,Karachi Kings,80,66,9,141,6.1,7.2727272727272725,33.0,1
Multan Sultans,Karachi Kings,80,65,8,141,6.0,7.384615384615384,54.0,1
Multan Sultans,Karachi Kings,79,64,8,141,6.0,7.40625,51.0,1
Multan Sultans,Karachi Kings,78,63,8,141,6.0,7.428571428571429,50.0,1
Multan Sultans,Karachi Kings,77,62,8,141,6.0,7.451612903225806,50.0,1
Multan Sultans,Karachi Kings,76,61,8,141,6.0,7.475409836065574,51.0,1
Multan Sultans,Karachi Kings,75,60,8,141,6.0,7.5,52.0,1
Multan Sultans,Karachi Kings,74,59,8,141,6.0,7.525423728813559,54.0,1
Multan Sultans,Karachi Kings,73,58,8,141,6.0,7.551724137931035,55.0,1
Multan Sultans,Karachi Kings,67,57,8,141,6.434782608695652,7.052631578947368,56.0,1
Multan Sultans,Karachi Kings,65,56,8,141,6.514285714285714,6.9642857142857135,55.0,1
Multan Sultans,Karachi Kings,65,55,8,141,6.422535211267605,7.090909090909092,55.0,1
Multan Sultans,Karachi Kings,64,54,8,141,6.416666666666667,7.111111111111111,60.0,1
Multan Sultans,Karachi Kings,64,54,8,141,6.416666666666667,7.111111111111111,58.0,1
Multan Sultans,Karachi Kings,63,53,8,141,6.41095890410959,7.132075471698113,57.0,1
Multan Sultans,Karachi Kings,63,52,8,141,6.324324324324324,7.26923076923077,56.0,1
Multan Sultans,Karachi Kings,62,51,8,141,6.32,7.294117647058823,57.0,1
Multan Sultans,Karachi Kings,60,50,8,141,6.394736842105264,7.199999999999999,62.0,1
Multan Sultans,Karachi Kings,60,49,8,141,6.311688311688312,7.346938775510204,62.0,1
Multan Sultans,Karachi Kings,59,48,8,141,6.3076923076923075,7.375,65.0,1
Multan Sultans,Karachi Kings,58,47,8,141,6.30379746835443,7.404255319148936,62.0,1
Multan Sultans,Karachi Kings,56,46,8,141,6.375,7.304347826086957,60.0,1
Multan Sultans,Karachi Kings,55,45,8,141,6.37037037037037,7.333333333333333,59.0,1
Multan Sultans,Karachi Kings,51,44,8,141,6.585365853658537,6.954545454545454,56.0,1
Multan Sultans,Karachi Kings,51,43,7,141,6.506024096385542,7.116279069767442,53.0,1
Multan Sultans,Karachi Kings,51,42,7,141,6.428571428571429,7.285714285714286,55.0,1
Multan Sultans,Karachi Kings,50,41,7,141,6.423529411764706,7.317073170731707,54.0,1
Multan Sultans,Karachi Kings,49,40,7,141,6.4186046511627906,7.3500000000000005,49.0,1
Multan Sultans,Karachi Kings,48,39,7,141,6.413793103448276,7.384615384615385,45.0,1
Multan Sultans,Karachi Kings,47,38,7,141,6.409090909090909,7.421052631578947,42.0,1
Multan Sultans,Karachi Kings,46,37,7,141,6.404494382022472,7.4594594594594605,39.0,1
Multan Sultans,Karachi Kings,45,36,7,141,6.4,7.5,39.0,1
Multan Sultans,Karachi Kings,39,35,7,141,6.725274725274725,6.685714285714285,38.0,1
Multan Sultans,Karachi Kings,38,34,7,141,6.717391304347826,6.7058823529411775,,1
Multan Sultans,Karachi Kings,36,33,7,141,6.774193548387097,6.545454545454546,,1
Multan Sultans,Karachi Kings,35,32,7,141,6.765957446808511,6.562499999999999,,1
Multan Sultans,Karachi Kings,35,31,7,141,6.694736842105263,6.774193548387098,,1
Multan Sultans,Karachi Kings,34,30,7,141,6.6875,6.8,,1
Multan Sultans,Karachi Kings,32,29,7,141,6.7422680412371125,6.6206896551724155,,1
Multan Sultans,Karachi Kings,31,28,7,141,6.734693877551021,6.6428571428571415,,1
Multan Sultans,Karachi Kings,30,27,7,141,6.7272727272727275,6.666666666666667,,1
Multan Sultans,Karachi Kings,29,26,7,141,6.72,6.692307692307694,,1
Multan Sultans,Karachi Kings,27,25,7,141,6.772277227722773,6.479999999999998,,1
Multan Sultans,Karachi Kings,26,24,7,141,6.764705882352941,6.5,,1
Multan Sultans,Karachi Kings,25,24,7,141,6.823529411764706,6.25,,1
Multan Sultans,Karachi Kings,24,23,7,141,6.815533980582524,6.260869565217393,,1
Multan Sultans,Karachi Kings,24,22,7,141,6.750000000000001,6.545454545454543,,1
Multan Sultans,Karachi Kings,24,21,6,141,6.685714285714286,6.857142857142857,,1
Multan Sultans,Karachi Kings,22,20,6,141,6.735849056603773,6.600000000000002,,1
Multan Sultans,Karachi Kings,22,19,5,141,6.672897196261682,6.947368421052629,,1
Multan Sultans,Karachi Kings,22,18,5,141,6.611111111111111,7.333333333333333,,1
Multan Sultans,Karachi Kings,21,17,5,141,6.605504587155963,7.411764705882356,,1
Multan Sultans,Karachi Kings,20,16,5,141,6.6000000000000005,7.4999999999999964,,1
Multan Sultans,Karachi Kings,19,15,5,141,6.594594594594595,7.6,,1
Multan Sultans,Karachi Kings,19,14,4,141,6.535714285714286,8.142857142857148,,1
Multan Sultans,Karachi Kings,19,13,4,141,6.477876106194691,8.769230769230765,,1
Multan Sultans,Karachi Kings,18,12,4,141,6.473684210526316,9.0,,1
Multan Sultans,Karachi Kings,18,11,3,141,6.4173913043478255,9.818181818181824,,1
Multan Sultans,Karachi Kings,12,10,3,141,6.672413793103448,7.199999999999995,,1
Multan Sultans,Karachi Kings,11,9,3,141,6.666666666666667,7.333333333333333,,1
Multan Sultans,Karachi Kings,11,8,3,141,6.610169491525423,8.250000000000007,,1
Multan Sultans,Karachi Kings,10,7,3,141,6.605042016806723,8.571428571428562,,1
Multan Sultans,Karachi Kings,6,6,3,141,6.75,6.0,35.0,1
Multan Sultans,Karachi Kings,6,5,3,141,6.694214876033057,7.20000000000001,39.0,1
Multan Sultans,Karachi Kings,6,4,2,141,6.639344262295082,8.999999999999984,40.0,1
Multan Sultans,Karachi Kings,5,3,2,141,6.634146341463414,10.0,40.0,1
Multan Sultans,Karachi Kings,4,2,2,141,6.629032258064516,12.000000000000043,36.0,1
Multan Sultans,Karachi Kings,4,1,2,141,6.5760000000000005,23.99999999999983,36.0,1
Multan Sultans,Karachi Kings,0,0,2,141,6.714285714285714,,32.0,1
Peshawar Zalmi,Lahore Qalandars,169,119,10,170,0.8571428571428571,8.521008403361344,26.0,1
Peshawar Zalmi,Lahore Qalandars,168,118,10,170,1.5,8.542372881355933,25.0,1
Peshawar Zalmi,Lahore Qalandars,168,117,10,170,1.3333333333333333,8.615384615384615,22.0,1
Peshawar Zalmi,Lahore Qalandars,168,116,10,170,1.2000000000000002,8.689655172413794,22.0,1
Peshawar Zalmi,Lahore Qalandars,168,115,10,170,1.0909090909090908,8.765217391304347,18.0,1
Peshawar Zalmi,Lahore Qalandars,164,114,10,170,3.0,8.631578947368421,19.0,1
Peshawar Zalmi,Lahore Qalandars,162,113,10,170,3.6923076923076925,8.601769911504425,19.0,1
Peshawar Zalmi,Lahore Qalandars,158,112,10,170,5.142857142857142,8.464285714285714,18.0,1
Peshawar Zalmi,Lahore Qalandars,158,111,10,170,4.8,8.54054054054054,18.0,1
Peshawar Zalmi,Lahore Qalandars,154,110,10,170,6.0,8.4,18.0,1
Peshawar Zalmi,Lahore Qalandars,153,109,10,170,6.0,8.422018348623853,17.0,1
Peshawar Zalmi,Lahore Qalandars,152,108,10,170,6.0,8.444444444444445,18.0,1
Peshawar Zalmi,Lahore Qalandars,152,107,9,170,5.684210526315789,8.52336448598131,18.0,1
Peshawar Zalmi,Lahore Qalandars,151,106,9,170,5.7,8.547169811320755,20.0,1
Peshawar Zalmi,Lahore Qalandars,151,105,9,170,5.428571428571429,8.628571428571428,21.0,1
Peshawar Zalmi,Lahore Qalandars,145,104,9,170,6.818181818181818,8.365384615384617,21.0,1
Peshawar Zalmi,Lahore Qalandars,145,103,9,170,6.521739130434782,8.446601941747572,27.0,1
Peshawar Zalmi,Lahore Qalandars,145,102,8,170,6.25,8.529411764705882,28.0,1
Peshawar Zalmi,Lahore Qalandars,145,101,8,170,6.0,8.613861386138614,28.0,1
Peshawar Zalmi,Lahore Qalandars,144,100,8,170,6.0,8.639999999999999,29.0,1
Peshawar Zalmi,Lahore Qalandars,144,99,8,170,5.777777777777778,8.727272727272727,30.0,1
Peshawar Zalmi,Lahore Qalandars,144,98,8,170,5.571428571428571,8.816326530612246,30.0,1
Peshawar Zalmi,Lahore Qalandars,143,97,8,170,5.586206896551724,8.845360824742267,33.0,1
Peshawar Zalmi,Lahore Qalandars,143,96,8,170,5.4,8.9375,37.0,1
Peshawar Zalmi,Lahore Qalandars,142,95,8,170,5.419354838709677,8.96842105263158,38.0,1
Peshawar Zalmi,Lahore Qalandars,141,94,8,170,5.4375,9.0,35.0,1
Peshawar Zalmi,Lahore Qalandars,137,93,8,170,6.0,8.838709677419354,39.0,1
Peshawar Zalmi,Lahore Qalandars,137,92,8,170,5.823529411764706,8.934782608695652,40.0,1
Peshawar Zalmi,Lahore Qalandars,137,91,7,170,5.6571428571428575,9.032967032967033,41.0,1
Peshawar Zalmi,Lahore Qalandars,137,90,7,170,5.5,9.133333333333333,40.0,1
Peshawar Zalmi,Lahore Qalandars,137,89,7,170,5.351351351351351,9.235955056179776,40.0,1
Peshawar Zalmi,Lahore Qalandars,137,88,7,170,5.210526315789474,9.34090909090909,41.0,1
Peshawar Zalmi,Lahore Qalandars,137,87,7,170,5.076923076923077,9.448275862068966,46.0,1
Peshawar Zalmi,Lahore Qalandars,133,86,7,170,5.55,9.279069767441861,47.0,1
Peshawar Zalmi,Lahore Qalandars,129,85,7,170,6.0,9.105882352941176,48.0,1
Peshawar Zalmi,Lahore Qalandars,129,84,7,170,5.857142857142857,9.214285714285714,47.0,1
Peshawar Zalmi,Lahore Qalandars,125,83,7,170,6.27906976744186,9.036144578313253,52.0,1
Peshawar Zalmi,Lahore Qalandars,124,82,7,170,6.272727272727273,9.073170731707316,53.0,1
Peshawar Zalmi,Lahore Qalandars,124,81,7,170,6.133333333333334,9.185185185185185,53.0,1
Peshawar Zalmi,Lahore Qalandars,123,80,7,170,6.130434782608695,9.225000000000001,53.0,1
Peshawar Zalmi,Lahore Qalandars,122,79,7,170,6.127659574468085,9.265822784810126,54.0,1
Peshawar Zalmi,Lahore Qalandars,122,78,7,170,6.0,9.384615384615385,57.0,1
Peshawar Zalmi,Lahore Qalandars,122,77,7,170,5.877551020408164,9.506493506493506,57.0,1
Peshawar Zalmi,Lahore Qalandars,121,76,7,170,5.88,9.552631578947368,55.0,1
Peshawar Zalmi,Lahore Qalandars,120,75,7,170,5.882352941176471,9.6,55.0,1
Peshawar Zalmi,Lahore Qalandars,116,74,7,170,6.230769230769231,9.405405405405405,56.0,1
Peshawar Zalmi,Lahore Qalandars,116,73,7,170,6.113207547169811,9.534246575342467,51.0,1
Peshawar Zalmi,Lahore Qalandars,115,72,7,170,6.111111111111111,9.583333333333334,50.0,1
Peshawar Zalmi,Lahore Qalandars,111,71,7,170,6.4363636363636365,9.380281690140844,50.0,1
Peshawar Zalmi,Lahore Qalandars,110,70,7,170,6.428571428571428,9.428571428571429,50.0,1
Peshawar Zalmi,Lahore Qalandars,109,69,7,170,6.421052631578948,9.478260869565217,50.0,1
Peshawar Zalmi,Lahore Qalandars,104,68,7,170,6.8275862068965525,9.176470588235293,54.0,1
Peshawar Zalmi,Lahore Qalandars,100,67,7,170,7.11864406779661,8.955223880597016,51.0,1
Peshawar Zalmi,Lahore Qalandars,99,66,7,170,7.1,9.0,47.0,1
Peshawar Zalmi,Lahore Qalandars,98,66,7,170,7.2,8.909090909090908,47.0,1
Peshawar Zalmi,Lahore Qalandars,95,65,7,170,7.3770491803278695,8.769230769230768,49.0,1
Peshawar Zalmi,Lahore Qalandars,94,64,7,170,7.354838709677419,8.8125,46.0,1
Peshawar Zalmi,Lahore Qalandars,93,63,7,170,7.333333333333333,8.857142857142858,47.0,1
Peshawar Zalmi,Lahore Qalandars,92,62,7,170,7.3125,8.903225806451612,49.0,1
Peshawar Zalmi,Lahore Qalandars,91,61,7,170,7.292307692307692,8.950819672131148,51.0,1
Peshawar Zalmi,Lahore Qalandars,87,60,7,170,7.545454545454546,8.7,50.0,1
Peshawar Zalmi,Lahore Qalandars,86,59,7,170,7.522388059701493,8.745762711864407,53.0,1
Peshawar Zalmi,Lahore Qalandars,85,58,7,170,7.5,8.793103448275863,52.0,1
Peshawar Zalmi,Lahore Qalandars,84,57,7,170,7.478260869565218,8.842105263157896,54.0,1
Peshawar Zalmi,Lahore Qalandars,84,56,7,170,7.371428571428572,9.0,59.0,1
Peshawar Zalmi,Lahore Qalandars,83,55,7,170,7.352112676056338,9.054545454545455,60.0,1
Peshawar Zalmi,Lahore Qalandars,82,54,7,170,7.333333333333333,9.11111111111111,61.0,1
Peshawar Zalmi,Lahore Qalandars,82,53,6,170,7.232876712328768,9.283018867924527,62.0,1
Peshawar Zalmi,Lahore Qalandars,82,52,6,170,7.135135135135135,9.461538461538462,62.0,1
Peshawar Zalmi,Lahore Qalandars,81,51,6,170,7.12,9.529411764705882,64.0,1
Peshawar Zalmi,Lahore Qalandars,81,50,6,170,7.026315789473685,9.719999999999999,60.0,1
Peshawar Zalmi,Lahore Qalandars,80,49,6,170,7.012987012987013,9.795918367346939,60.0,1
Peshawar Zalmi,Lahore Qalandars,79,48,6,170,7.0,9.875,62.0,1
Peshawar Zalmi,Lahore Qalandars,78,47,6,170,6.987341772151899,9.957446808510637,62.0,1
Peshawar Zalmi,Lahore Qalandars,77,46,6,170,6.975,10.043478260869566,66.0,1
Peshawar Zalmi,Lahore Qalandars,76,45,6,170,6.962962962962963,10.133333333333333,68.0,1
Peshawar Zalmi,Lahore Qalandars,74,44,6,170,7.024390243902439,10.09090909090909,,1
Peshawar Zalmi,Lahore Qalandars,70,43,6,170,7.228915662650602,9.767441860465118,,1
Peshawar Zalmi,Lahore Qalandars,69,42,6,170,7.214285714285714,9.857142857142858,,1
Peshawar Zalmi,Lahore Qalandars,63,41,6,170,7.552941176470589,9.21951219512195,,1
Peshawar Zalmi,Lahore Qalandars,62,40,6,170,7.534883720930233,9.3,,1
Peshawar Zalmi,Lahore Qalandars,61,39,6,170,7.517241379310345,9.384615384615385,,1
Peshawar Zalmi,Lahore Qalandars,60,38,6,170,7.5,9.473684210526315,,1
Peshawar Zalmi,Lahore Qalandars,56,37,6,170,7.685393258426966,9.081081081081082,,1
Peshawar Zalmi,Lahore Qalandars,55,36,6,170,7.666666666666667,9.166666666666666,,1
Peshawar Zalmi,Lahore Qalandars,54,35,6,170,7.648351648351649,9.257142857142856,,1
Peshawar Zalmi,Lahore Qalandars,53,34,6,170,7.630434782608695,9.352941176470589,,1
Peshawar Zalmi,Lahore Qalandars,51,33,6,170,7.67741935483871,9.272727272727273,,1
Peshawar Zalmi,Lahore Qalandars,51,32,6,170,7.595744680851064,9.562499999999998,,1
Peshawar Zalmi,Lahore Qalandars,47,31,6,170,7.768421052631578,9.096774193548388,,1
Peshawar Zalmi,Lahore Qalandars,43,30,6,170,7.9375,8.6,,1
Peshawar Zalmi,Lahore Qalandars,42,29,6,170,7.917525773195876,8.689655172413795,,1
Peshawar Zalmi,Lahore Qalandars,41,28,6,170,7.89795918367347,8.785714285714283,,1
Peshawar Zalmi,Lahore Qalandars,40,27,6,170,7.878787878787879,8.88888888888889,,1
Peshawar Zalmi,Lahore Qalandars,40,26,6,170,7.8,9.230769230769234,,1
Peshawar Zalmi,Lahore Qalandars,40,25,6,170,7.722772277227723,9.599999999999998,,1
Peshawar Zalmi,Lahore Qalandars,40,24,5,170,7.647058823529412,10.0,,1
Peshawar Zalmi,Lahore Qalandars,39,23,5,170,7.631067961165048,10.173913043478263,,1
Peshawar Zalmi,Lahore Qalandars,39,22,5,170,7.557692307692308,10.636363636363633,,1
Peshawar Zalmi,Lahore Qalandars,38,21,5,170,7.542857142857143,10.857142857142858,,1
Peshawar Zalmi,Lahore Qalandars,37,20,5,170,7.528301886792453,11.100000000000003,,1
Peshawar Zalmi,Lahore Qalandars,36,19,5,170,7.514018691588785,11.368421052631575,,1
Peshawar Zalmi,Lahore Qalandars,35,18,5,170,7.5,11.666666666666666,,1
Peshawar Zalmi,Lahore Qalandars,35,18,5,170,7.5,11.666666666666666,,1
Peshawar Zalmi,Lahore Qalandars,31,17,5,170,7.651376146788991,10.941176470588239,,1
Peshawar Zalmi,Lahore Qalandars,31,16,5,170,7.581818181818182,11.624999999999995,49.0,1
Peshawar Zalmi,Lahore Qalandars,31,15,5,170,7.513513513513513,12.4,45.0,1
Peshawar Zalmi,Lahore Qalandars,25,14,5,170,7.767857142857142,10.714285714285719,45.0,1
Peshawar Zalmi,Lahore Qalandars,23,13,5,170,7.8053097345132745,10.61538461538461,49.0,1
Peshawar Zalmi,Lahore Qalandars,19,12,5,170,7.947368421052632,9.5,49.0,1
Peshawar Zalmi,Lahore Qalandars,18,11,5,170,7.930434782608695,9.818181818181824,49.0,1
Peshawar Zalmi,Lahore Qalandars,14,10,5,170,8.068965517241379,8.399999999999993,48.0,1
Peshawar Zalmi,Lahore Qalandars,13,9,5,170,8.051282051282051,8.666666666666666,43.0,1
Peshawar Zalmi,Lahore Qalandars,11,8,5,170,8.084745762711863,8.250000000000007,39.0,1
Peshawar Zalmi,Lahore Qalandars,5,7,5,170,8.319327731092438,4.285714285714281,43.0,1
Lahore Qalandars,Multan Sultans,178,119,10,182,3.4285714285714284,8.974789915966387,62.0,0
Lahore Qalandars,Multan Sultans,177,118,10,182,3.75,9.0,62.0,0
Lahore Qalandars,Multan Sultans,177,117,10,182,3.3333333333333335,9.076923076923077,62.0,0
Lahore Qalandars,Multan Sultans,173,116,10,182,5.4,8.948275862068966,63.0,0
Lahore Qalandars,Multan Sultans,171,115,10,182,5.999999999999999,8.921739130434782,60.0,0
Lahore Qalandars,Multan Sultans,170,114,10,182,6.0,8.947368421052632,61.0,0
Lahore Qalandars,Multan Sultans,166,113,10,182,7.384615384615385,8.814159292035399,61.0,0
Lahore Qalandars,Multan Sultans,165,112,10,182,7.285714285714286,8.839285714285714,60.0,0
Lahore Qalandars,Multan Sultans,165,111,10,182,6.8,8.91891891891892,61.0,0
Lahore Qalandars,Multan Sultans,165,110,10,182,6.375,9.0,61.0,0
Lahore Qalandars,Multan Sultans,165,109,10,182,6.0,9.082568807339449,64.0,0
Lahore Qalandars,Multan Sultans,159,108,10,182,7.666666666666667,8.833333333333334,61.0,0
Lahore Qalandars,Multan Sultans,158,107,10,182,7.578947368421053,8.859813084112151,64.0,0
Lahore Qalandars,Multan Sultans,157,106,10,182,7.5,8.886792452830187,63.0,0
